Time,Distance[km],Battery SOC[%],Motor RPS,Motor RPM,Speed[km/h],Motor Torque,SOC Voltage[V],Electric_consumption_current[A],Electirc Power[W]
8827,197.787006,82.5007379,96.5425896,5792.55538,93.2516825,24.196922,893.719698,44672.6455,15450.757
8828,197.812918,82.498753,96.6176298,5797.05779,93.3241647,37.0145457,893.715709,44673.2994,23342.9071
8829,197.838857,82.4967678,96.7343742,5804.06245,93.4369295,43.9545295,893.711721,44673.9535,27695.8678
8830,197.86483,82.4947824,96.8736366,5812.4182,93.5714448,47.7193093,893.707732,44674.6077,30113.6367
8831,197.89085,82.4927963,97.1087079,5826.52247,93.7985031,84.5684917,893.703741,44675.2621,53866.1418
8832,197.916958,82.4908087,97.5468888,5852.81333,94.2217475,139.123012,893.699748,44675.9171,88903.3045
8833,197.943199,82.4888206,98.0374563,5882.24738,94.6955927,116.714847,893.695753,44676.5722,75126.4446
8834,197.969564,82.4868327,98.4961115,5909.76669,95.1386134,121.891852,893.691759,44677.2273,78791.0188
8835,197.996059,82.4848444,99.0124826,5940.74896,95.6373826,141.889367,893.687764,44677.8826,91975.4112
8836,198.02269,82.4828564,99.4704431,5968.22659,96.0797323,101.487516,893.68377,44678.5377,66271.2686
8837,198.049421,82.4808697,99.7550641,5985.30384,96.3546513,62.441848,893.679778,44679.1925,40651.8919
8838,198.076206,82.4788842,99.8705725,5992.23435,96.4662223,23.980611,893.675788,44679.8469,15886.5592
8839,198.102998,82.4768998,99.8110043,5988.66026,96.4086846,-9.28751533,893.671801,44680.501,-6408.19725
8840,198.129751,82.4749161,99.5907218,5975.44331,96.1959111,-20.0939701,893.667816,44681.1548,-13382.2895
8841,198.156434,82.4729326,99.3009206,5958.05523,95.9159884,-24.3070887,893.66383,44681.8086,-15991.4881
8842,198.183041,82.470949,99.0438076,5942.62846,95.6676398,-15.679345,893.659845,44682.4625,-10502.3451
8843,198.209588,82.4689651,98.8425475,5930.55285,95.4732402,-12.3782518,893.655859,44683.1165,-8365.23542
8844,198.236084,82.4669812,98.662717,5919.76302,95.2995397,-11.1273973,893.651873,44683.7706,-7537.27188
8845,198.262527,82.4649973,98.4315654,5905.89392,95.0762675,-21.0057355,893.647887,44684.4246,-13783.9819
8846,198.288904,82.4630135,98.1969936,5891.81961,94.8496917,-14.4779982,893.643901,44685.0786,-9646.51019
8847,198.315225,82.4610295,98.004463,5880.26778,94.663724,-11.9935455,893.639914,44685.7328,-8042.35974
8848,198.341497,82.4590454,97.828008,5869.68048,94.4932839,-11.059404,893.635928,44686.387,-7425.65991
8849,198.367727,82.4570611,97.7173622,5863.04173,94.3864098,-0.321967126,893.631941,44687.0413,-224.649876
8850,198.393934,82.4550767,97.6155099,5856.93059,94.2880294,-6.62327188,893.627954,44687.6956,-4508.22746
8851,198.420106,82.4530924,97.4736344,5848.41807,94.1509901,-9.04303309,893.623967,44688.3499,-6091.2718
8852,198.446238,82.4511082,97.3164998,5838.98999,93.9992119,-9.98235985,893.61998,44689.0043,-6690.49742
8853,198.472327,82.4491239,97.1535493,5829.21296,93.8418159,-10.3568321,893.615993,44689.6586,-6920.1047
8854,198.498373,82.4471396,96.988383,5819.30298,93.6822798,-10.5158385,893.612006,44690.313,-7010.29595
8855,198.524379,82.4451551,96.8821874,5812.93124,93.5797041,-0.130891623,893.608019,44690.9675,-90.6194746
8856,198.550366,82.4431703,96.8354233,5810.1254,93.5345341,6.35233092,893.604031,44691.6222,4292.85423
8857,198.576344,82.4411853,96.8100535,5808.60321,93.5100291,9.90015142,893.600043,44692.2769,6601.93576
8858,198.602317,82.4392002,96.7962843,5807.77706,93.4967293,11.8242643,893.596054,44692.9317,7830.88247
8859,198.628292,82.4372147,96.830714,5809.84284,93.5299853,30.3130531,893.592065,44693.5866,19254.6431
8860,198.654284,82.4352288,96.9254151,5815.52491,93.6214583,40.3362055,893.588075,44694.2417,25493.2101
8861,198.680302,82.4332429,97.01088,5820.6528,93.7040099,28.3595831,893.584085,44694.8968,18078.9478
8862,198.706342,82.4312569,97.0990367,5825.9422,93.7891616,39.2838455,893.580094,44695.5519,24880.0856
8863,198.732407,82.429271,97.1809703,5830.85822,93.8683022,27.8203588,893.576104,44696.2071,17775.6182
8864,198.758488,82.4272853,97.2254307,5833.52584,93.9112471,21.6048716,893.572114,44696.8622,13969.3601
8865,198.784574,82.4253,97.2077838,5832.46703,93.8942017,0.829410771,893.568126,44697.5172,574.587378
8866,198.810644,82.4233151,97.111924,5826.71544,93.8016095,-6.33448568,893.564137,44698.1721,-4293.31539
8867,198.836688,82.4213302,97.031355,5821.8813,93.723787,2.19418211,893.560149,44698.8271,1509.40519
8868,198.862716,82.419345,96.9922421,5819.53453,93.6860073,7.65589435,893.55616,44699.4821,5156.90246
8869,198.888737,82.4173596,96.9709986,5818.25992,93.665488,10.6218438,893.552171,44700.1373,7077.05252
8870,198.914754,82.4153741,96.9594566,5817.5674,93.6543394,12.231676,893.548182,44700.7925,8102.85482
8871,198.940768,82.4133886,96.9531796,5817.19077,93.6482763,13.1052077,893.544193,44701.4477,8654.55963
8872,198.966777,82.4114033,96.9065562,5814.39337,93.6032422,-2.57106303,893.540204,44702.1029,-1763.87158
8873,198.992769,82.4094181,96.847477,5810.84862,93.546177,4.58697068,893.536215,44702.7581,3120.95847
8874,199.018753,82.4074323,96.8582348,5811.49409,93.556568,26.3862871,893.532225,44703.4135,16826.2877
8875,199.044751,82.405446,96.9401024,5816.40614,93.6356449,38.2087419,893.528234,44704.0691,24167.4352
8876,199.070772,82.4034597,97.0186183,5821.1171,93.7114844,27.207829,893.524243,44704.7247,17364.2322
8877,199.096814,82.4014734,97.1030095,5826.18057,93.7929989,38.6592176,893.520252,44705.3804,24489.9853
8878,199.122883,82.3994867,97.2246868,5833.48121,93.9105286,44.8766704,893.516261,44706.0361,28420.2546
8879,199.148984,82.3975002,97.3248073,5839.48844,94.0072361,30.8828304,893.512269,44706.6919,19708.6034
8880,199.175105,82.3955139,97.3791758,5842.75055,94.0597514,23.2923423,893.508278,44707.3476,15033.0309
8881,199.201233,82.3935281,97.3669827,5842.01896,94.0479739,1.78666532,893.504289,44708.0032,1235.24939
8882,199.227347,82.3915428,97.2752046,5836.51228,93.9593243,-6.05182969,893.5003,44708.6586,-4113.21033
8883,199.253429,82.3895576,97.1372403,5828.23442,93.8260629,-8.86010413,893.496311,44709.3141,-5950.30135
8884,199.279465,82.3875726,96.9217827,5815.30696,93.6179497,-20.4054376,893.492322,44709.9695,-13184.7034
8885,199.305427,82.385588,96.5735031,5794.41019,93.2815422,-35.3508882,893.488335,44710.6248,-22294.6362
8886,199.331274,82.3836038,96.0711662,5764.26997,92.7963287,-51.6972127,893.484348,44711.2799,-32359.4849
8887,199.356989,82.3816193,95.6466912,5738.80147,92.3863231,-26.363602,893.480361,44711.9352,-16605.3915
8888,199.382597,82.3796349,95.2021717,5712.1303,91.9569561,-48.5797207,893.476374,44712.5905,-30131.0385
8889,199.408058,82.3776511,94.5586787,5673.52072,91.3353983,-67.9840149,893.472388,44713.2456,-42038.1608
8890,199.433352,82.3756669,94.0375024,5642.25014,90.8319877,-32.6255974,893.468401,44713.9009,-20088.8978
8891,199.458534,82.3736821,93.6771565,5620.62939,90.4839251,-30.0203727,893.464413,44714.5564,-18459.571
8892,199.483616,82.3716975,93.2730512,5596.38307,90.0935948,-39.9252356,893.460426,44715.2119,-24290.3994
8893,199.508581,82.369713,92.8086634,5568.51981,89.6450369,-43.7840331,893.456438,44715.8673,-26475.2329
8894,199.533429,82.3677282,92.4432583,5546.5955,89.2920876,-23.5134518,893.45245,44716.5229,-14406.651
8895,199.558198,82.3657429,92.2026455,5532.15873,89.0596767,-15.9429371,893.448462,44717.1787,-9917.68653
8896,199.58291,82.3637575,92.0085543,5520.51326,88.8722016,-13.1383309,893.444472,44717.8345,-8233.3671
8897,199.607579,82.3617718,91.8926976,5513.56185,88.7602941,-1.15276221,893.440483,44718.4904,-754.028074
8898,199.632227,82.3597858,91.8454861,5510.72916,88.714692,5.34099196,893.436492,44719.1465,3435.68536
8899,199.656867,82.3577996,91.8209457,5509.25674,88.6909881,8.97391537,893.432502,44719.8027,5692.12558
8900,199.681501,82.3558134,91.8080935,5508.48561,88.678574,10.8749655,893.428511,44720.4589,6852.48025
8901,199.706133,82.353827,91.8013563,5508.08138,88.6720665,11.8693278,893.42452,44721.1151,7453.34134
8902,199.730768,82.3518403,91.841709,5510.50254,88.7110437,30.561934,893.420528,44721.7715,18422.583
8903,199.755418,82.3498535,91.8981577,5513.88946,88.7655681,22.1792401,893.416536,44722.428,13548.0178
8904,199.78008,82.3478668,91.9276612,5515.65967,88.7940659,17.8000493,893.412544,44723.0845,10974.698
8905,199.804747,82.3458801,91.9430813,5516.58488,88.8089604,15.5100632,893.408553,44723.7409,9635.67801
8906,199.829417,82.3438935,91.9511351,5517.0681,88.8167396,14.3119558,893.404561,44724.3974,8927.92389
8907,199.854089,82.3419069,91.9553342,5517.32005,88.8207957,13.6849426,893.40057,44725.0539,8555.20352
8908,199.878766,82.33992,92.0013397,5520.08038,88.8652329,31.504061,893.396577,44725.7105,19005.5753
8909,199.90346,82.337933,92.0607305,5523.64383,88.9225992,22.7012103,893.392585,44726.3672,13875.9401
8910,199.928161,82.3359464,92.0480247,5522.88148,88.9103265,-0.0301052155,893.388594,44727.0238,-19.8127163
8911,199.952847,82.3339602,91.9508882,5517.05329,88.8165012,-7.22785996,893.384603,44727.6802,-4621.429
8912,199.977506,82.331974,91.8706727,5512.24036,88.73902,1.53900485,893.380612,44728.3367,1004.91283
8913,200.002145,82.3299877,91.7802774,5506.81664,88.6517061,-6.83364948,893.376621,44728.9933,-4367.71101
8914,200.026752,82.3280016,91.6420004,5498.52003,88.5181427,-9.79268777,893.372631,44729.6498,-6181.98823
8915,200.05132,82.3260155,91.4859103,5489.15462,88.3673732,-10.9089699,893.36864,44730.3063,-6848.93884
8916,200.075839,82.3240296,91.2621504,5475.72902,88.1512408,-22.3697322,893.36465,44730.9628,-13566.9673
8917,200.100293,82.3220437,91.0304743,5461.82846,87.927462,-15.6203397,893.36066,44731.6193,-9605.92343
8918,200.124697,82.3200575,90.901026,5454.06156,87.8024263,-2.07192574,893.356669,44732.276,-1335.55329
8919,200.149073,82.3180711,90.792126,5447.52756,87.6972384,-8.13734183,893.352678,44732.9327,-5118.88289
8920,200.173415,82.3160849,90.6468149,5438.80889,87.5568806,-10.3942664,893.348687,44733.5894,-6476.94536
8921,200.197721,82.3140984,90.5493275,5432.95965,87.4627164,-0.143114066,893.344696,44734.2462,-92.5759426
8922,200.22201,82.3121117,90.5080755,5430.48453,87.4228706,5.99944164,893.340704,44734.9031,3792.65322
8923,200.246286,82.3101251,90.436134,5426.16804,87.3533814,-5.78271893,893.336713,44735.56,-3655.7118
8924,200.27054,82.3081385,90.3657775,5421.94665,87.2854231,2.33483984,893.332721,44736.2169,1494.47004
8925,200.294781,82.3061516,90.3328027,5419.96816,87.2535724,7.30414489,893.328729,44736.874,4585.6366
8926,200.319016,82.3041646,90.3157348,5418.94409,87.2370863,9.87528409,893.324737,44737.5311,6141.60251
8927,200.343247,82.3021775,90.3068949,5418.41369,87.2285477,11.2048437,893.320744,44738.1882,6937.00613
8928,200.367476,82.3001904,90.3023091,5418.13855,87.2241182,11.8921672,893.316752,44738.8454,7345.38332
8929,200.391705,82.2982032,90.2999223,5417.99534,87.2218128,12.2474274,893.312759,44739.5027,7555.71702
8930,200.415933,82.296216,90.2986722,5417.92033,87.2206053,12.4310363,893.308766,44740.16,7664.22413
8931,200.440165,82.2942284,90.3425371,5420.55223,87.262975,30.9300275,893.304773,44740.8174,18339.9295
8932,200.464418,82.2922404,90.4454145,5426.72487,87.3623455,40.4863509,893.300778,44741.475,23890.7742
8933,200.488711,82.2902516,90.6674964,5440.04978,87.5768571,82.0995079,893.296782,44742.1328,48866.5118
8934,200.513083,82.2882619,91.0219413,5461.31648,87.9192198,103.496925,893.292784,44742.7911,61965.0214
8935,200.537552,82.2862722,91.3561,5481.366,88.2419879,78.1131262,893.288787,44743.4493,46804.9545
8936,200.562099,82.2842831,91.6090544,5496.54326,88.4863197,65.0439162,893.28479,44744.1073,38952.7725
8937,200.586708,82.2822942,91.8200569,5509.20341,88.6901296,58.2953211,893.280794,44744.7653,34932.6591
8938,200.61137,82.2803054,92.0093097,5520.55858,88.8729313,54.8092191,893.276798,44745.4233,32885.0457
8939,200.636077,82.278317,92.1435167,5528.611,89.0025634,34.9057255,893.272803,44746.0812,21021.0606
8940,200.660814,82.2763287,92.2574769,5535.44861,89.112639,42.612703,893.268808,44746.7391,25625.2838
8941,200.685586,82.2743402,92.3960902,5543.76541,89.2465273,46.6554266,893.264813,44747.3971,28088.574
8942,200.710397,82.2723516,92.5475797,5552.85478,89.3928529,48.7851192,893.260817,44748.0552,29421.3446
8943,200.735249,82.2703629,92.7057972,5562.34783,89.5456772,49.9161583,893.256821,44748.7133,30155.9318
8944,200.760144,82.2683741,92.8675326,5572.05196,89.7018994,50.5255973,893.252825,44749.3714,30577.6047
8945,200.785084,82.2663853,93.0311084,5581.8665,89.8598993,50.8623724,893.248829,44750.0296,30835.4599
8946,200.810067,82.2643964,93.1956472,5591.73883,90.0188293,51.056474,893.244833,44750.6878,31007.4837
8947,200.835094,82.2624075,93.3606895,5601.64137,90.1782457,51.1758465,893.240837,44751.3461,31134.5084
8948,200.860162,82.2604189,93.4828252,5608.96951,90.2962181,33.3575588,893.236842,44752.0043,20405.5758
8949,200.885254,82.2584307,93.5474252,5612.84551,90.358616,23.9523101,893.232847,44752.6624,14832.9156
8950,200.910358,82.2564426,93.5816226,5614.89736,90.3916477,18.9771511,893.228852,44753.3204,11876.9057
8951,200.93547,82.2544546,93.5997287,5615.98372,90.4091366,16.3424134,893.224858,44753.9785,10303.5143
8952,200.960585,82.2524666,93.6093105,5616.55863,90.4183918,14.9462707,893.220863,44754.6366,9469.28202
8953,200.985702,82.2504786,93.6143747,5616.86248,90.4232834,14.2062196,893.216869,44755.2947,9023.7662
8954,201.01082,82.2484906,93.617044,5617.02264,90.4258617,13.8138742,893.212875,44755.9529,8786.63055
8955,201.035938,82.2465026,93.6184436,5617.10661,90.4272135,13.6058481,893.20888,44756.611,8660.63179
8956,201.061057,82.2445146,93.6191699,5617.1502,90.4279151,13.4955436,893.204886,44757.2692,8593.74553
8957,201.086176,82.2425265,93.6195393,5617.17236,90.428272,13.4370524,893.200892,44757.9275,8558.25523
8958,201.111295,82.2405384,93.6197195,5617.18317,90.4284459,13.4060343,893.196897,44758.5857,8539.42724
8959,201.136414,82.2385503,93.6197992,5617.18795,90.428523,13.3895836,893.192902,44759.2441,8529.4386
8960,201.161533,82.2365621,93.6198258,5617.18955,90.4285486,13.3808574,893.188908,44759.9024,8524.13822
8961,201.186648,82.2345743,93.5750768,5614.50461,90.385325,-3.00498054,893.184914,44760.5607,-1987.88258
8962,201.211746,82.2325865,93.5168385,5611.01031,90.329072,4.15328245,893.18092,44761.219,2733.59748
8963,201.236833,82.2305984,93.4871012,5609.22607,90.3003484,8.46821346,893.176925,44761.8773,5480.13443
8964,201.26191,82.2286106,93.4240192,5605.44115,90.2394167,-4.60228973,893.172931,44762.5357,-3020.80898
8965,201.286955,82.2266231,93.2375078,5594.25047,90.059263,-19.5730309,893.168938,44763.1939,-12190.783
8966,201.311935,82.2246359,92.9590624,5577.54375,89.7903091,-25.244591,893.164945,44763.8521,-15496.5437
8967,201.336835,82.2226488,92.6461963,5558.77178,89.4881079,-27.4319526,893.160953,44764.5103,-16727.3868
8968,201.361655,82.2206615,92.381269,5542.87614,89.2322113,-17.3923366,893.15696,44765.1686,-10787.3436
8969,201.386414,82.218674,92.1781012,5530.68607,89.035969,-13.661396,893.152966,44765.8269,-8561.66664
8970,201.411122,82.2166864,91.9979326,5519.87595,88.8619419,-12.2898975,893.148973,44766.4853,-7722.92212
8971,201.435771,82.2146991,91.7044038,5502.26423,88.5784189,-33.7626314,893.14498,44767.1437,-20259.5657
8972,201.460327,82.212712,91.341859,5480.51154,88.2282323,-30.8507418,893.140987,44767.802,-18492.4471
8973,201.484788,82.2107248,90.9976519,5459.85911,87.8957584,-29.8273242,893.136995,44768.4603,-17830.8327
8974,201.509164,82.2087373,90.7214627,5443.28776,87.6289839,-18.4105753,893.133001,44769.1188,-11191.7567
8975,201.533465,82.20675,90.3919235,5423.51541,87.3106778,-36.4495977,893.129008,44769.7772,-21524.2467
8976,201.557655,82.2047632,89.8930841,5393.58505,86.8288427,-54.450121,893.125016,44770.4356,-31924.8829
8977,201.581712,82.2027761,89.4720657,5368.32394,86.4221758,-27.5865321,893.121024,44771.094,-16253.6615
8978,201.605675,82.2007887,89.1506597,5349.03958,86.1117258,-28.9556872,893.117031,44771.7525,-16975.0861
8979,201.629551,82.1988013,88.8216433,5329.2986,85.7939248,-29.5190682,893.113037,44772.4111,-17230.9518
8980,201.653332,82.196814,88.4280877,5305.68526,85.4137846,-41.1263001,893.109045,44773.0697,-23724.1604
8981,201.677003,82.1948267,88.028479,5281.70874,85.0277976,-34.1163024,893.105052,44773.7283,-19647.3813
8982,201.700573,82.1928393,87.6709679,5260.25808,84.6824732,-31.611791,893.101058,44774.3869,-18173.4944
8983,201.724056,82.1908516,87.3908089,5243.44854,84.4118642,-19.3099791,893.097065,44775.0457,-11275.2382
8984,201.747475,82.1888636,87.1830941,5230.98565,84.2112299,-14.8567019,893.093071,44775.7046,-8756.99465
8985,201.770848,82.1868754,87.0637203,5223.82322,84.0959252,-1.79040254,893.089076,44776.3636,-1101.82418
8986,201.794201,82.1848869,87.0175342,5221.05205,84.0513135,4.67432318,893.08508,44777.0227,2844.59774
8987,201.817546,82.1828982,86.9946143,5219.67686,84.0291749,8.26327456,893.081084,44777.6819,4962.16691
8988,201.84089,82.180909,87.0289656,5221.73794,84.0623552,28.9799589,893.077088,44778.3413,16577.7132
8989,201.864244,82.1789201,87.0369075,5222.21445,84.0700264,1.62102727,893.073092,44779.0006,997.86855
8990,201.887592,82.1769313,87.0043259,5220.25955,84.0385554,6.72352909,893.069096,44779.6599,4060.57313
8991,201.910929,82.1749427,86.9360534,5216.1632,83.9726101,-6.09168158,893.0651,44780.3192,-3684.23329
8992,201.934226,82.1729547,86.6815856,5200.89514,83.7268166,-33.1317095,893.061106,44780.9783,-18803.1102
8993,201.957436,82.1709669,86.3322791,5179.93674,83.3894171,-31.4846456,893.057112,44781.6374,-17822.6472
8994,201.980548,82.1689793,85.9307913,5155.84748,83.001615,-42.5492158,893.053118,44782.2964,-23841.6473
8995,202.003537,82.166992,85.4034733,5124.2084,82.492272,-58.3422105,893.049125,44782.9554,-32543.5446
8996,202.02637,82.1650049,84.7861365,5087.16819,81.8959788,-64.2651613,893.045133,44783.6143,-35645.0638
8997,202.049026,82.1630181,84.0735672,5044.41403,81.2076994,-78.4287102,893.041141,44784.2731,-43305.1066
8998,202.071478,82.1610315,83.2819948,4996.91969,80.4431098,-83.8502266,893.037149,44784.9319,-45914.0004
8999,202.093708,82.1590451,82.3989081,4943.93448,79.5901253,-98.1115146,893.033158,44785.5906,-53239.5075
9000,202.115694,82.1570587,81.5015772,4890.09463,78.7233823,-91.5621111,893.029167,44786.2494,-49120.5741
9001,202.137471,82.1550715,80.8984386,4853.90632,78.1408033,-40.9312843,893.025174,44786.9085,-21584.1123
9002,202.15913,82.1530833,80.5790222,4834.74133,77.8322751,-23.0811631,893.02118,44787.5679,-12267.0777
9003,202.180726,82.1510946,80.4227229,4825.36337,77.6813036,-4.69053927,893.017184,44788.2275,-2596.88281
9004,202.2023,82.1491054,80.4174473,4825.04684,77.6762079,22.250921,893.013187,44788.8873,11814.9962
9005,202.223896,82.147115,80.5991817,4835.9509,77.8517474,75.6881208,893.009188,44789.5476,40043.1257
9006,202.245575,82.1451229,81.042109,4862.52654,78.2795763,140.614648,893.005185,44790.2084,74810.0965
